job_title,employment_type,experience_level,salary,salary_currency,company_location,salary_in_usd,employee_residence,company_size,work_year
Machine Learning Engineer,Full-Time,Entry,20000,EUR,Portugal,21013,Portugal,Large,2022
Data Analyst,Full-Time,Entry,50000,USD,United States,50000,United States,Medium,2021
Principal Data Engineer,Full-Time,Senior,200000,USD,United States,200000,United States,Medium,2021
Big Data Engineer,Full-Time,Mid,60000,USD,RO,60000,Spain,Medium,2021
Data Engineer,Full-Time,Mid,200000,USD,United States,200000,United States,Large,2021
Machine Learning Developer,Full-Time,Entry,100000,USD,IQ,100000,IQ,Small,2021
Data Engineer,Full-Time,Mid,100000,USD,United States,100000,United States,Large,2021
Machine Learning Engineer,Full-Time,Senior,70000,EUR,Belgium,82744,Belgium,Medium,2021
Data Engineer,Full-Time,Mid,51999,EUR,Germany,59303,Germany,Small,2020
Research Scientist,Full-Time,Mid,53000,EUR,France,62649,France,Medium,2021
Data Engineer,Full-Time,Mid,60000,GBP,United Kingdom,82528,United Kingdom,Large,2021
Data Architect,Full-Time,Mid,170000,USD,United States,170000,United States,Large,2021
Data Architect,Full-Time,Mid,150000,USD,United States,150000,United States,Large,2021
BI Data Analyst,Full-Time,Entry,55000,USD,United States,55000,United States,Small,2021
Data Scientist,Full-Time,Executive,250000,USD,United States,250000,United States,Large,2021
Data Engineer,Full-Time,Entry,80000,USD,United States,80000,United States,Large,2021
Big Data Engineer,Full-Time,Entry,70000,USD,United States,70000,United States,Large,2020
Data Scientist,Full-Time,Executive,110000,EUR,Germany,130026,Germany,Medium,2021
Data Scientist,Full-Time,Entry,54000,EUR,Germany,63831,Germany,Large,2021
Data Scientist,Full-Time,Senior,60000,EUR,United States,68428,Greece,Large,2020
Data Scientist,Full-Time,Executive,85000,USD,RU,85000,RU,Medium,2021
Head of Data,Full-Time,Executive,230000,USD,RU,230000,RU,Large,2021
Machine Learning Engineer,Full-Time,Entry,125000,USD,United States,125000,United States,Small,2021
Data Analytics Manager,Full-Time,Senior,120000,USD,United States,120000,United States,Medium,2021
Research Scientist,Full-Time,Mid,450000,USD,United States,450000,United States,Medium,2020
Data Analyst,Full-Time,Mid,41000,EUR,France,46759,France,Large,2020
Data Engineer,Full-Time,Mid,65000,EUR,Austria,74130,Austria,Large,2020
Data Scientist,Full-Time,Senior,159500,CAD,Canada,127221,Canada,Large,2021
Data Scientist,Full-Time,Senior,144000,USD,United States,144000,United States,Large,2021
Data Scientist,Full-Time,Mid,95000,CAD,Canada,75774,Canada,Large,2021
Data Scientist,Full-Time,Mid,150000,USD,United States,150000,United States,Medium,2021
Data Scientist,Full-Time,Mid,103000,USD,United States,103000,United States,Large,2020
Data Engineer,Full-Time,Senior,153000,USD,United States,153000,United States,Large,2021
Data Engineer,Full-Time,Mid,90000,USD,United States,90000,United States,Large,2021
Data Analyst,Full-Time,Entry,90000,USD,United States,90000,United States,Small,2021
Data Analyst,Full-Time,Entry,60000,USD,United States,60000,United States,Small,2021
Data Scientist,Full-Time,Mid,50000,USD,Nigeria,50000,Nigeria,Large,2021
Machine Learning Engineer,Contract,Mid,270000,USD,United States,270000,United States,Large,2021
Applied Data Scientist,Full-Time,Mid,68000,CAD,Canada,54238,United Kingdom,Large,2021
Machine Learning Engineer,Full-Time,Mid,40000,EUR,Spain,47282,Spain,Small,2021
Data Scientist,Full-Time,Executive,130000,EUR,Poland,153667,Italy,Large,2021
Data Engineer,Full-Time,Mid,110000,PLN,Poland,28476,Poland,Large,2021
Data Analytics Engineer,Full-Time,Mid,110000,USD,United States,110000,United States,Large,2021
Research Scientist,Full-Time,Entry,60000,GBP,United Kingdom,82528,United Kingdom,Large,2021
Machine Learning Engineer,Full-Time,Entry,250000,USD,United States,250000,United States,Large,2020
Data Analyst,Full-Time,Entry,50000,EUR,France,59102,France,Medium,2021
Data Analyst,Full-Time,Senior,80000,USD,United States,80000,BG,Small,2021
Machine Learning Engineer,Full-Time,Entry,138000,USD,United States,138000,United States,Small,2020
Data Engineer,Full-Time,Mid,140000,USD,United States,140000,United States,Large,2021
Data Analytics Engineer,Full-Time,Senior,67000,EUR,Germany,79197,Germany,Large,2021
Lead Data Analyst,Full-Time,Senior,170000,USD,United States,170000,United States,Large,2021
Data Analyst,Full-Time,Entry,80000,USD,United States,80000,United States,Medium,2021
Data Scientist,Full-Time,Mid,45760,USD,United States,45760,Philippines,Small,2020
BI Data Analyst,Full-Time,Mid,100000,USD,United States,100000,United States,Medium,2021
Data Scientist,Full-Time,Senior,45000,EUR,France,53192,France,Large,2021
Head of Data,Full-Time,Executive,235000,USD,United States,235000,United States,Large,2021
BI Data Analyst,Full-Time,Executive,150000,USD,United States,150000,India,Large,2021
Data Engineer,Full-Time,Executive,70000,EUR,Spain,79833,Spain,Large,2020
Machine Learning Scientist,Full-Time,Entry,225000,USD,United States,225000,United States,Large,2021
Data Scientist,Full-Time,Entry,65000,EUR,Germany,76833,Germany,Small,2021
Machine Learning Infrastructure Engineer,Full-Time,Mid,44000,EUR,Portugal,50180,Portugal,Medium,2020
Marketing Data Analyst,Full-Time,Senior,75000,EUR,DK,88654,Greece,Large,2021
Lead Data Engineer,Full-Time,Senior,75000,GBP,United Kingdom,103160,United Kingdom,Small,2021
Data Engineer,Full-Time,Senior,82500,GBP,United Kingdom,113476,United Kingdom,Medium,2021
Machine Learning Engineer,Full-Time,Senior,80000,EUR,Germany,94564,Germany,Large,2021
Data Engineer,Full-Time,Entry,2250000,INR,India,30428,India,Large,2021
Data Engineer,Full-Time,Senior,150000,USD,United States,150000,United States,Medium,2021
Data Engineer,Full-Time,Senior,115000,USD,United States,115000,United States,Small,2021
Research Scientist,Full-Time,Mid,235000,CAD,Canada,187442,Canada,Large,2021
Data Analyst,Full-Time,Mid,37456,GBP,United Kingdom,51519,United Kingdom,Large,2021
Data Engineer,Full-Time,Mid,106000,USD,United States,106000,United States,Large,2020
Data Engineer,Full-Time,Mid,88000,GBP,United Kingdom,112872,United Kingdom,Large,2020
BI Data Analyst,Full-Time,Mid,11000000,HUF,United States,36259,HU,Large,2021
Data Engineer,Full-Time,Senior,150000,USD,United States,150000,United States,Large,2021
Machine Learning Engineer,Part-Time,Entry,14000,EUR,Germany,15966,Germany,Small,2020
Computer Vision Software Engineer,Full-Time,Mid,81000,EUR,United States,95746,Germany,Small,2021
Computer Vision Software Engineer,Full-Time,Entry,70000,USD,United States,70000,United States,Medium,2021
Data Scientist,Full-Time,Mid,60000,GBP,United Kingdom,76958,United Kingdom,Small,2020
Cloud Data Engineer,Full-Time,Mid,120000,SGD,SG,89294,SG,Large,2021
Data Scientist,Full-Time,Entry,2200000,INR,India,29751,India,Large,2021
Lead Data Engineer,Full-Time,Senior,276000,USD,United States,276000,United States,Large,2021
Data Engineer,Full-Time,Senior,188000,USD,United States,188000,United States,Large,2020
Cloud Data Engineer,Full-Time,Senior,160000,USD,United States,160000,Brazil,Small,2021
Data Scientist,Full-Time,Mid,105000,USD,United States,105000,United States,Large,2020
Data Engineer,Full-Time,Mid,200000,USD,United States,200000,United States,Large,2021
Data Engineer,Full-Time,Senior,174000,USD,United States,174000,United States,Large,2021
Data Analyst,Full-Time,Mid,93000,USD,United States,93000,United States,Large,2021
Data Scientist,Full-Time,Entry,2100000,INR,India,28399,India,Medium,2021
Research Scientist,Full-Time,Senior,51400,EUR,Portugal,60757,Portugal,Large,2021
Data Scientist,Full-Time,Entry,90000,USD,United States,90000,United States,Small,2021
Data Engineer,Full-Time,Mid,61500,EUR,France,70139,France,Large,2020
Data Engineer,Full-Time,Senior,720000,MXN,Mexico,33511,Mexico,Small,2020
Principal Data Analyst,Full-Time,Senior,170000,USD,United States,170000,United States,Medium,2021
Data Engineer,Full-Time,Senior,70000,GBP,United Kingdom,96282,United Kingdom,Large,2021
Data Scientist,Full-Time,Entry,31000,EUR,France,36643,France,Large,2021
Data Engineer,Full-Time,Mid,52500,GBP,United Kingdom,72212,United Kingdom,Large,2021
Data Analyst,Full-Time,Entry,91000,USD,United States,91000,United States,Large,2020
Big Data Architect,Full-Time,Senior,125000,CAD,Canada,99703,Canada,Medium,2021
Data Scientist,Full-Time,Senior,165000,USD,United States,165000,United States,Large,2021
Data Analyst,Full-Time,Mid,80000,USD,United States,80000,United States,Large,2021
Data Scientist,Full-Time,Senior,130000,CAD,Canada,103691,Canada,Large,2021
Data Engineer,Full-Time,Entry,1600000,INR,India,21637,India,Medium,2021
Research Scientist,Full-Time,Entry,42000,USD,Netherlands,42000,Netherlands,Large,2020
Lead Data Scientist,Full-Time,Mid,115000,USD,AE,115000,AE,Large,2020
Research Scientist,Full-Time,Mid,80000,CAD,Canada,63810,Canada,Medium,2021
Machine Learning Scientist,Full-Time,Senior,260000,USD,JP,260000,JP,Small,2020
Data Scientist,Full-Time,Mid,110000,USD,United States,110000,United States,Small,2021
Data Architect,Full-Time,Mid,180000,USD,United States,180000,United States,Large,2021
Data Analyst,Full-Time,Senior,200000,USD,United States,200000,United States,Large,2021
Big Data Engineer,Full-Time,Senior,85000,GBP,United Kingdom,109024,United Kingdom,Medium,2020
Data Engineer,Full-Time,Senior,200000,USD,United States,200000,United States,Large,2021
Machine Learning Engineer,Full-Time,Senior,256000,USD,United States,256000,United States,Small,2021
Data Engineer,Full-Time,Mid,110000,USD,United States,110000,United States,Large,2021
Data Scientist,Full-Time,Mid,70000,EUR,Germany,79833,Germany,Large,2020
Data Engineer,Full-Time,Entry,72500,USD,United States,72500,United States,Large,2021
Machine Learning Engineer,Full-Time,Senior,185000,USD,United States,185000,United States,Large,2021
Data Engineer,Part-Time,Mid,59000,EUR,Netherlands,69741,Netherlands,Large,2021
Research Scientist,Full-Time,Entry,100000,USD,CN,100000,JE,Large,2021
Data Engineer,Full-Time,Mid,112000,USD,United States,112000,United States,Large,2021
Machine Learning Engineer,Full-Time,Senior,150000,USD,United States,150000,United States,Large,2020
Data Scientist,Full-Time,Senior,180000,TRY,Turkey,20171,Turkey,Large,2021
AI Scientist,Full-Time,Senior,55000,USD,Spain,55000,Spain,Large,2021
Data Scientist,Full-Time,Entry,58000,USD,United States,58000,United States,Large,2021
Data Scientist,Full-Time,Entry,100000,USD,United States,100000,United States,Medium,2021
Data Scientist,Full-Time,Senior,65720,EUR,France,77684,France,Medium,2021
Machine Learning Engineer,Full-Time,Entry,85000,USD,Germany,85000,Netherlands,Small,2021
Data Scientist,Full-Time,Entry,65000,EUR,Germany,76833,Germany,Large,2021
Staff Data Scientist,Contract,Senior,105000,USD,United States,105000,United States,Medium,2021
Data Analyst,Full-Time,Entry,72000,USD,United States,72000,United States,Large,2020
Data Engineer,Full-Time,Entry,55000,EUR,Germany,65013,Germany,Medium,2021
Data Engineer,Full-Time,Mid,250000,TRY,Turkey,28016,Turkey,Medium,2021
Data Engineer,Full-Time,Mid,111775,USD,United States,111775,United States,Medium,2021
Data Engineer,Full-Time,Mid,93150,USD,United States,93150,United States,Medium,2021
Lead Data Engineer,Full-Time,Senior,160000,USD,United States,160000,PR,Small,2021
Data Scientist,Full-Time,Mid,21600,EUR,Germany,25532,RS,Small,2021
Machine Learning Engineer,Full-Time,Senior,4900000,INR,India,66265,India,Large,2021
Data Scientist,Full-Time,Mid,1250000,INR,India,16904,India,Small,2021
Data Analyst,Full-Time,Senior,54000,EUR,Germany,63831,Germany,Large,2021
Lead Data Scientist,Full-Time,Senior,190000,USD,United States,190000,United States,Small,2020
Data Scientist,Full-Time,Executive,120000,EUR,Germany,141846,Germany,Large,2021
Big Data Engineer,Full-Time,Entry,1200000,INR,India,16228,India,Large,2021
Data Analyst,Full-Time,Senior,90000,CAD,Canada,71786,Canada,Medium,2021
Data Scientist,Full-Time,Mid,11000000,HUF,HU,35735,HU,Large,2020
Data Scientist,Full-Time,Senior,135000,USD,United States,135000,United States,Large,2021
Machine Learning Engineer,Full-Time,Entry,21000,EUR,Germany,24823,Germany,Medium,2021
Data Scientist,Full-Time,Senior,4000000,INR,United States,54094,India,Large,2021
Machine Learning Engineer,Full-Time,Senior,1799997,INR,India,24342,India,Large,2021
Data Scientist,Full-Time,Mid,147000,USD,United States,147000,United States,Large,2021
Research Scientist,Full-Time,Senior,120500,CAD,Canada,96113,Canada,Large,2021
Data Scientist,Full-Time,Senior,174000,USD,United States,174000,United States,Large,2021
Business Data Analyst,Full-Time,Mid,135000,USD,United States,135000,United States,Large,2020
Machine Learning Engineer,Full-Time,Entry,21844,USD,Colombia,21844,Colombia,Medium,2021
Lead Data Engineer,Full-Time,Senior,125000,USD,New Zealand,125000,New Zealand,Small,2020
Data Scientist,Full-Time,Entry,45000,EUR,France,51321,France,Small,2020
Data Scientist,Full-Time,Mid,3000000,INR,India,40481,India,Large,2020
Data Scientist,Full-Time,Executive,59000,EUR,Spain,69741,France,Small,2021
Data Analytics Engineer,Full-Time,Senior,50000,USD,United Kingdom,50000,VN,Medium,2021
Data Scientist,Full-Time,Entry,35000,EUR,France,39916,France,Medium,2020
Lead Data Analyst,Full-Time,Mid,87000,USD,United States,87000,United States,Large,2020
Data Engineer,Full-Time,Mid,22000,EUR,United States,26005,RO,Large,2021
Data Scientist,Full-Time,Mid,76760,EUR,Germany,90734,Germany,Large,2021
Big Data Engineer,Full-Time,Mid,1672000,INR,India,22611,India,Large,2021
Machine Learning Engineer,Full-Time,Entry,81000,USD,United States,81000,United States,Small,2021
Data Scientist,Full-Time,Mid,30400000,CLP,CL,40038,CL,Large,2021
Data Scientist,Full-Time,Entry,90000,USD,United States,90000,United States,Small,2021
Data Scientist,Full-Time,Mid,52000,EUR,Austria,61467,Germany,Medium,2021
Machine Learning Infrastructure Engineer,Full-Time,Senior,195000,USD,United States,195000,United States,Medium,2021
Data Scientist,Full-Time,Mid,32000,EUR,Spain,37825,Spain,Large,2021
Data Analyst,Full-Time,Mid,85000,USD,United States,85000,United States,Large,2020
Principal Data Scientist,Contract,Executive,416000,USD,United States,416000,United States,Small,2021
Machine Learning Scientist,Full-Time,Senior,225000,USD,Canada,225000,United States,Large,2021
Data Scientist,Full-Time,Mid,40900,GBP,United Kingdom,56256,United Kingdom,Large,2021
Data Scientist,Full-Time,Mid,2500000,INR,India,33808,India,Medium,2021
Data Scientist,Full-Time,Mid,85000,GBP,United Kingdom,116914,United Kingdom,Large,2021
Machine Learning Engineer,Full-Time,Mid,180000,PLN,Poland,46597,Poland,Large,2021
Data Engineer,Full-Time,Entry,4450000,JPY,JP,41689,JP,Small,2020
Big Data Engineer,Full-Time,Senior,100000,EUR,United Kingdom,114047,Poland,Small,2020
Machine Learning Engineer,Full-Time,Mid,75000,EUR,Belgium,88654,Belgium,Medium,2021
Lead Data Engineer,Full-Time,Mid,56000,USD,United States,56000,Portugal,Medium,2020
Computer Vision Engineer,Part-Time,Entry,180000,DKK,DK,28609,DK,Small,2021
Data Scientist,Full-Time,Mid,75000,EUR,Germany,88654,Germany,Large,2021
Data Engineer,Full-Time,Senior,42000,EUR,Greece,47899,Greece,Large,2020
BI Data Analyst,Full-Time,Mid,98000,USD,United States,98000,United States,Medium,2020
Data Engineer,Full-Time,Mid,48000,GBP,United Kingdom,66022,HK,Small,2021
Research Scientist,Full-Time,Mid,48000,EUR,France,56738,France,Small,2021
Machine Learning Engineer,Full-Time,Mid,21000,EUR,SI,24823,SI,Large,2021
Data Analytics Manager,Full-Time,Senior,120000,USD,United States,120000,United States,Large,2021
Data Engineer,Freelance,Mid,20000,USD,United States,20000,Italy,Large,2021
